week,location,average_price
27/10/2018,Guwahati,149.95(152.04)
27/10/2018,Siliguri,141.61(129.01)
27/10/2018,Jalpaiguri,NS(NS)
27/10/2018,mjunction,
27/10/2018,Cochin,121.27(107.81)
27/10/2018,Coonoor,92.85(80.62)
27/10/2018,Coimbatore,108.00(89.88)
27/10/2018,Tea Serve,79.19(66.86)
13/10/2018,Kolkata,164.21(160.37)
13/10/2018,Guwahati,148.63(153.66)
13/10/2018,Siliguri,136.28(128.37)
13/10/2018,Jalpaiguri,NS(NS)
13/10/2018,mjunction,
13/10/2018,Cochin,123.20(109.69)
13/10/2018,Coonoor,93.38(81.14)
13/10/2018,Coimbatore,108.65(89.01)
13/10/2018,Tea Serve,80.18(62.51)
20/10/2018,Kolkata,NS(159.12)
20/10/2018,Guwahati,NS(148.86)
20/10/2018,Siliguri,NS(132.99)
20/10/2018,Jalpaiguri,NS(NS)
20/10/2018,mjunction,
20/10/2018,Cochin,123.02(110.17)
20/10/2018,Coonoor,92.28(NS)
20/10/2018,Coimbatore,107.42(NS)
20/10/2018,Tea Serve,78.98(NS)
06/10/2018,Kolkata,160.79(165.01)
06/10/2018,Guwahati,148.20(151.24)
06/10/2018,Siliguri,135.01(127.20)
06/10/2018,Jalpaiguri,NS(NS)
06/10/2018,mjunction,
06/10/2018,Cochin,125.51(106.27)
06/10/2018,Coonoor,93.90(79.82)
06/10/2018,Coimbatore,113.47(90.73)
06/10/2018,Tea Serve,80.65(61.87)
29/09/2018,Kolkata,160.65(NS)
29/09/2018,Guwahati,147.19(NS)
29/09/2018,Siliguri,131.94(NS)
29/09/2018,Jalpaiguri,NS(NS)
29/09/2018,mjunction,
29/09/2018,Cochin,132.56(106.87)
29/09/2018,Coonoor,94.70(78.85)
29/09/2018,Coimbatore,110.80(84.35)
29/09/2018,Tea Serve,86.11(60.06)
22/09/2018,Kolkata,162.13(162.78)
22/09/2018,Guwahati,148.76(153.70)
22/09/2018,Siliguri,134.49(127.38)
22/09/2018,Jalpaiguri,NS(NS)
22/09/2018,mjunction,
22/09/2018,Cochin,137.18(109.36)
22/09/2018,Coonoor,95.03(76.57)
22/09/2018,Coimbatore,112.81(82.93)
22/09/2018,Tea Serve,84.91(56.74)
15/09/2018,Kolkata,162.45(153.92)
15/09/2018,Guwahati,150.93(149.57)
15/09/2018,Siliguri,138.42(126.73)
15/09/2018,Jalpaiguri,NS(NS)
15/09/2018,mjunction,
15/09/2018,Cochin,132.27(105.59)
15/09/2018,Coonoor,95.03(70.75)
15/09/2018,Coimbatore,111.79(80.81)
15/09/2018,Tea Serve,83.32(55.60)
08/09/2018,Kolkata,161.30(160.59)
08/09/2018,Guwahati,154.19(147.99)
08/09/2018,Siliguri,140.40(124.18)
08/09/2018,Jalpaiguri,NS(NS)
08/09/2018,mjunction,
08/09/2018,Cochin,134.41(NS)
08/09/2018,Coonoor,94.27(67.57)
08/09/2018,Coimbatore,110.11(78.13)
08/09/2018,Tea Serve,82.68(58.58)
01/09/2018,Kolkata,161.86(156.33)
01/09/2018,Guwahati,156.83(149.87)
01/09/2018,Siliguri,138.80(124.67)
01/09/2018,Jalpaiguri,NS(NS)
01/09/2018,mjunction,
01/09/2018,Cochin,134.02(108.04)
01/09/2018,Coonoor,93.96(64.22)
01/09/2018,Coimbatore,108.09(82.15)
01/09/2018,Tea Serve,81.55(60.51)
25/08/2018,Kolkata,162.97(163.05)
25/08/2018,Guwahati,156.72(153.43)
25/08/2018,Siliguri,137.74(124.43)
25/08/2018,Jalpaiguri,NS (NS)
25/08/2018,mjunction,
25/08/2018,Cochin,NS(109.92)
25/08/2018,Coonoor,91.49(64.23)
25/08/2018,Coimbatore,101.24(81.25)
25/08/2018,Tea Serve,75.53(62.94)
18/08/2018,Kolkata,169.98(165.98)
18/08/2018,Guwahati,157.95(153.11)
18/08/2018,Siliguri,138.87(126.25)
18/08/2018,Jalpaiguri,NS(NS)
18/08/2018,mjunction,
18/08/2018,Cochin,121.85(108.51)
18/08/2018,Coonoor,86.39(65.60)
18/08/2018,Coimbatore,98.66(81.48)
18/08/2018,Tea Serve,68.79(58.90)
11/08/2018,Kolkata,172.28(164.03)
11/08/2018,Guwahati,160.61(156.38)
11/08/2018,Siliguri,139.98(124.33)
11/08/2018,Jalpaiguri,NS(NS)
11/08/2018,mjunction,
11/08/2018,Cochin,123.16(108.51)
11/08/2018,Coonoor,85.83(69.57)
11/08/2018,Coimbatore,97.35(84.31)
11/08/2018,Tea Serve,68.56(61.27)
04/04/2018,Kolkata,175.72(154.56)
04/04/2018,Guwahati,162.69(156.27)
04/04/2018,Siliguri,142.63(127.64)
04/04/2018,Jalpaiguri,NS(NS)
04/04/2018,mjunction,
04/04/2018,Cochin,119.11(106.82)
04/04/2018,Coonoor,83.83(73.75)
04/04/2018,Coimbatore,94.03(83.33)
04/04/2018,Tea Serve,65.59(62.51)
28/07/2018,Kolkata,174.90(162.98)
28/07/2018,Guwahati,164.44(153.23)
28/07/2018,Siliguri,145.01(126.41)
28/07/2018,Jalpaiguri,NS(NS)
28/07/2018,mjunction,
28/07/2018,Cochin,118.52(106.11)
28/07/2018,Coonoor,81.98(74.01)
28/07/2018,Coimbatore,91.69(80.45)
28/07/2018,Tea Serve,65.57(62.86)
21/07/2018,Kolkata,175.30(165.87)
21/07/2018,Guwahati,163.96(151.19)
21/07/2018,Siliguri,146.36(129.39)
21/07/2018,Jalpaiguri,NS(NS)
21/07/2018,mjunction,
21/07/2018,Cochin,111.32(104.76)
21/07/2018,Coonoor,80.61(71.86)
21/07/2018,Coimbatore,94.53(82.61)
21/07/2018,Tea Serve,62.50(62.50)
14/07/2018,Kolkata,174.36(160.57)
14/07/2018,Guwahati,163.85(151.21)
14/07/2018,Siliguri,144.87(132.76)
14/07/2018,Jalpaiguri,NS(NS)
14/07/2018,mjunction,
14/07/2018,Cochin,111.44(106.61)
14/07/2018,Coonoor,80.01(69.83)
14/07/2018,Coimbatore,92.73(86.87)
14/07/2018,Tea Serve,64.41(63.19)
07/07/2018,Kolkata,180.65(170.56)
07/07/2018,Guwahati,161.32(152.66)
07/07/2018,Siliguri,146.68(132.59)
07/07/2018,Jalpaiguri,NS(NS)
07/07/2018,mjunction,
07/07/2018,Cochin,111.47(104.92)
07/07/2018,Coonoor,77.25(76.37)
07/07/2018,Coimbatore,89.03(92.89)
07/07/2018,Tea Serve,66.20(67.80)
30/06/2018,Kolkata,180.81(165.76)
30/06/2018,Guwahati,165.07(150.69)
30/06/2018,Siliguri,150.39(135.59)
30/06/2018,Jalpaiguri,NS(NS)
30/06/2018,mjunction,
30/06/2018,Cochin,110.90(103.98)
30/06/2018,Coonoor,76.59(72.06)
30/06/2018,Coimbatore,91.32(88.40)
30/06/2018,Tea Serve,62.86(74.31)
23/06/2018,Kolkata,173.12(161.95)
23/06/2018,Guwahati,168.36(157.62)
23/06/2018,Siliguri,149.15(140.97)
23/06/2018,Jalpaiguri,NS(NS)
23/06/2018,mjunction,
23/06/2018,Cochin,112.48(107.40)
23/06/2018,Coonoor,76.34(76.62)
23/06/2018,Coimbatore,89.23(87.92)
23/06/2018,Tea Serve,63.72(80.61)
16/06/2018,Kolkata,165.87(159.84)
16/06/2018,Guwahati,160.82(157.29)
16/06/2018,Siliguri,143.50(144.49)
16/06/2018,Jalpaiguri,NS(NS)
16/06/2018,mjunction,
16/06/2018,Cochin,112.82(110.07)
16/06/2018,Coonoor,77.19(76.35)
16/06/2018,Coimbatore,90.35(87.62)
16/06/2018,Tea Serve,65.34(77.91)
09/06/2018,Kolkata,156.67(149.52)
09/06/2018,Guwahati,153.37(150.17)
09/06/2018,Siliguri,145.44(138.24)
09/06/2018,Jalpaiguri,NS(NS)
09/06/2018,mjunction,
09/06/2018,Cochin,112.83(110.95)
09/06/2018,Coonoor,76.98(77.07)
09/06/2018,Coimbatore,91.57(88.22)
09/06/2018,Tea Serve,67.13(80.13)
02/06/2018,Kolkata,150.81(139.43)
02/06/2018,Guwahati,151.35(140.04)
02/06/2018,Siliguri,151.40(132.88)
02/06/2018,Jalpaiguri,NS(NS)
02/06/2018,mjunction,
02/06/2018,Cochin,111.12(107.80)
02/06/2018,Coonoor,77.14(78.68)
02/06/2018,Coimbatore,91.66(89.79)
02/06/2018,Tea Serve,68.00(82.29)
26/05/2018,Kolkata,155.28(140.33)
26/05/2018,Guwahati,142.67(131.32)
26/05/2018,Siliguri,149.11(135.55)
26/05/2018,Jalpaiguri,NS(NS)
26/05/2018,mjunction,
26/05/2018,Cochin,111.20(112.16)
26/05/2018,Coonoor,77.33(83.01)
26/05/2018,Coimbatore,92.87(93.16)
26/05/2018,Tea Serve,66.49(83.67)
19/05/2018,Kolkata,159.89(147.06)
19/05/2018,Guwahati,146.36(131.78)
19/05/2018,Siliguri,142.88(143.32)
19/05/2018,Jalpaiguri,NS(NS)
19/05/2018,mjunction,
19/05/2018,Cochin,113.00(115.90)
19/05/2018,Coonoor,78.46(86.31)
19/05/2018,Coimbatore,90.39(93.59)
19/05/2018,Tea Serve,66.68(88.57)
12/05/2018,Kolkata,165.65(149.13)
12/05/2018,Guwahati,146.06(139.20)
12/05/2018,Siliguri,134.17(140.96)
12/05/2018,Jalpaiguri,NS (NS)
12/05/2018,mjunction,
12/05/2018,Cochin,115.81(114.49)
12/05/2018,Coonoor,81.65(86.95)
12/05/2018,Coimbatore,94.33(93.87)
12/05/2018,Tea Serve,70.66(89.49)
05/05/2018,Kolkata,156.77(148.71)
05/05/2018,Guwahati,154.72(142.07)
05/05/2018,Siliguri,134.86(138.16)
05/05/2018,Jalpaiguri,NS(NS)
05/05/2018,mjunction,
05/05/2018,Cochin,120.40(116.42)
05/05/2018,Coonoor,84.96(86.40)
05/05/2018,Coimbatore,100.92(99.22)
05/05/2018,Tea Serve,71.96(95.32)
28/04/2018,Kolkata,150.52(148.44)
28/04/2018,Guwahati,160.65(148.50)
28/04/2018,Siliguri,144.21(139.83)
28/04/2018,Jalpaiguri,NS(NS)
28/04/2018,mjunction,
28/04/2018,Cochin,119.28(125.20)
28/04/2018,Coonoor,90.07(91.33)
28/04/2018,Coimbatore,103.59(101.33)
28/04/2018,Tea Serve,69.64(96.36)
21/04/2018,Kolkata,147.19(151.77)
21/04/2018,Guwahati,153.65(158.44)
21/04/2018,Siliguri,152.49(137.23)
21/04/2018,Jalpaiguri,NS(NS)
21/04/2018,mjunction,
21/04/2018,Cochin,121.34(134.19)
21/04/2018,Coonoor,93.89(99.16)
21/04/2018,Coimbatore,105.62(106.50)
21/04/2018,Tea Serve,69.02(96.31)
14/04/2018,Kolkata,114.92(120.65)
14/04/2018,Guwahati,154.56(161.34)
14/04/2018,Siliguri,159.42(143.20)
14/04/2018,Jalpaiguri,NS(NS)
14/04/2018,mjunction,
14/04/2018,Cochin,121.72(NS)
14/04/2018,Coonoor,94.13(104.23)
14/04/2018,Coimbatore,106.13(110.49)
14/04/2018,Tea Serve,68.12(96.76)
07/04/2018,Kolkata,119.74(115.00)
07/04/2018,Guwahati,125.75(130.71)
07/04/2018,Siliguri,165.07(144.27)
07/04/2018,Jalpaiguri,NS(NS)
07/04/2018,mjunction,
07/04/2018,Cochin,122.63(137.25)
07/04/2018,Coonoor,94.16(105.81)
07/04/2018,Coimbatore,107.07(110.90)
07/04/2018,Tea Serve,67.93(98.26)
31/03/2018,Kolkata,NS(NS)
31/03/2018,Guwahati,93.38(106.49)
31/03/2018,Siliguri,94.07(120.34)
31/03/2018,Jalpaiguri,NS(NS)
31/03/2018,mjunction,
31/03/2018,Cochin,NS(136.60)
31/03/2018,Coonoor,95.56(106.38)
31/03/2018,Coimbatore,107.44(110.10)
31/03/2018,Tea Serve,70.35(95.66)
24/03/2018,Kolkata,99.48(105.09)
24/03/2018,Guwahati,NS(NS)
24/03/2018,Siliguri,NS(97.73)
24/03/2018,Jalpaiguri,NS(NS)
24/03/2018,mjunction,
24/03/2018,Cochin,124.72(133.78)
24/03/2018,Coonoor,94.58(105.74)
24/03/2018,Coimbatore,106.06(110.62)
24/03/2018,Tea Serve,65.23(95.90)
17/03/2018,Kolkata,NS(106.99)
17/03/2018,Guwahati,NS(109.54)
17/03/2018,Siliguri,NS(NS)
17/03/2018,Jalpaiguri,NS(NS)
17/03/2018,mjunction,
17/03/2018,Cochin,123.18(133.43)
17/03/2018,Coonoor,92.96(107.45)
17/03/2018,Coimbatore,107.53(113.49)
17/03/2018,Tea Serve,69.99(94.04)
10/03/2018,Kolkata,NS(108.97)
10/03/2018,Guwahati,99.30(104.74)
10/03/2018,Siliguri,92.72(NS)
10/03/2018,Jalpaiguri,NS(NS)
10/03/2018,mjunction,
10/03/2018,Cochin,121.39(135.13)
10/03/2018,Coonoor,93.96(109.18)
10/03/2018,Coimbatore,103.78(115.13)
10/03/2018,Tea Serve,71.05(95.04)
03/03/2018,Kolkata,112.20(108.12)
03/03/2018,Guwahati,99.12(106.32)
03/03/2018,Siliguri,NS(NS)
03/03/2018,Jalpaiguri,NS(NS)
03/03/2018,mjunction,
03/03/2018,Cochin,120.70(135.01)
03/03/2018,Coonoor,93.38(109.65)
03/03/2018,Coimbatore,104.51(114.44)
03/03/2018,Tea Serve,74.35(97.22)
24/02/2018,Kolkata,111.99(110.41)
24/02/2018,Guwahati,99.85(110.20)
24/02/2018,Siliguri,96.49(NS)
24/02/2018,Jalpaiguri,NS(NS)
24/02/2018,mjunction,
24/02/2018,Cochin,120.64(132.00)
24/02/2018,Coonoor,95.44(108.60)
24/02/2018,Coimbatore,106.22(113.04)
24/02/2018,Tea Serve,73.31(97.89)
17/02/2018,Kolkata,116.67(116.79)
17/02/2018,Guwahati,103.25(106.49)
17/02/2018,Siliguri,102.43(106.19)
17/02/2018,Jalpaiguri,NS(NS)
17/02/2018,mjunction,
17/02/2018,Cochin,121.13(133.16)
17/02/2018,Coonoor,96.15(106.59)
17/02/2018,Coimbatore,106.24(112.55)
17/02/2018,Tea Serve,72.66(97.70)
10/02/2018,Kolkata,119.08(123.73)
10/02/2018,Guwahati,104.53(105.59)
10/02/2018,Siliguri,103.48(105.33)
10/02/2018,Jalpaiguri,NS(NS)
10/02/2018,mjunction,
10/02/2018,Cochin,123.73(128.90)
10/02/2018,Coonoor,94.85(105.85)
10/02/2018,Coimbatore,101.46(113.49)
10/02/2018,Tea Serve,73.91(98.19)
03/02/2018,Kolkata,123.78(129.21)
03/02/2018,Guwahati,108.40(106.14)
03/02/2018,Siliguri,110.24(105.52)
03/02/2018,Jalpaiguri,NS(NS)
03/02/2018,mjunction,
03/02/2018,Cochin,122.49(124.04)
03/02/2018,Coonoor,92.66(105.11)
03/02/2018,Coimbatore,100.66(110.27)
03/02/2018,Tea Serve,71.89(98.56)
27/01/2018,Kolkata,130.46(131.53)
27/01/2018,Guwahati,112.03(111.18)
27/01/2018,Siliguri,112.52(109.11)
27/01/2018,Jalpaiguri,NS (NS)
27/01/2018,mjunction,
27/01/2018,Cochin,120.13(121.13)
27/01/2018,Coonoor,89.84(105.43)
27/01/2018,Coimbatore,96.51(109.01)
27/01/2018,Tea Serve,69.54(99.08))
20/01/2018,Kolkata,131.26(138.95)
20/01/2018,Guwahati,120.58(118.20)
20/01/2018,Siliguri,123.34(113.58)
20/01/2018,Jalpaiguri,NS(NS)
20/01/2018,mjunction,
20/01/2018,Cochin,117.92(119.11)
20/01/2018,Coonoor,87.08(106.54)
20/01/2018,Coimbatore,97.97(108.30)
20/01/2018,Tea Serve,69.97(100.75)
14/01/2018,Kolkata,134.16(137.42)
14/01/2018,Guwahati,126.34(119.67)
14/01/2018,Siliguri,125.05(119.96)
14/01/2018,Jalpaiguri,NS(NS)
14/01/2018,mjunction,
14/01/2018,Cochin,115.96(115.75)
14/01/2018,Coonoor,87.59(108.48)
14/01/2018,Coimbatore,95.50(107.22)
14/01/2018,Tea Serve,67.84(101.62)
07/01/2018,Kolkata,143.37(142.07)
07/01/2018,Guwahati,132.49(123.86)
07/01/2018,Siliguri,129.67(123.50)
07/01/2018,Jalpaiguri,NS(NS)
07/01/2018,mjunction,
07/01/2018,Cochin,109.90(112.85)
07/01/2018,Coonoor,88.10(108.25)
07/01/2018,Coimbatore,92.71(106.49)
07/01/2018,Tea Serve,67.23(99.02)
29/12/2018,Kolkata,162.56(154.45)
29/12/2018,Guwahati,133.79(137.07)
29/12/2018,Siliguri,142.60(131.80)
29/12/2018,Jalpaiguri,NS(NS)
29/12/2018,mjunction,
29/12/2018,Cochin,NS(NS)
29/12/2018,Coonoor,NS(NS)
29/12/2018,Coimbatore,NS(NS)
29/12/2018,Tea Serve,88.46(65.60)
22/12/2018,Kolkata,167.97(154.59)
22/12/2018,Guwahati,137.09(140.05)
22/12/2018,Siliguri,144.23(131.38)
22/12/2018,Jalpaiguri,NS(NS)
22/12/2018,mjunction,
22/12/2018,Cochin,127.78(114.04)
22/12/2018,Coonoor,97.64(84.21)
22/12/2018,Coimbatore,105.74(92.70)
22/12/2018,Tea Serve,89.04(64.00)
15/12/2018,Kolkata,171.66(161.44)
15/12/2018,Guwahati,140.90(140.74)
15/12/2018,Siliguri,148.93(129.80)
15/12/2018,Jalpaiguri,NS (NS)
15/12/2018,mjunction,
15/12/2018,Cochin,126.17(112.90)
15/12/2018,Coonoor,98.47(82.19)
15/12/2018,Coimbatore,111.56(90.66)
15/12/2018,Tea Serve,89.23(64.21)
08/12/2018,Kolkata,173.83(166.25)
08/12/2018,Guwahati,143.75(140.21)
08/12/2018,Siliguri,146.49(128.04)
08/12/2018,Jalpaiguri,NS(NS)
08/12/2018,mjunction,
08/12/2018,Cochin,127.88(112.68)
08/12/2018,Coonoor,102.08(78.38)
08/12/2018,Coimbatore,112.38(90.16)
08/12/2018,Tea Serve,92.22(63.66)
01/12/2018,Kolkata,170.50(165.46)
01/12/2018,Guwahati,147.73(142.71)
01/12/2018,Siliguri,151.40(131.48)
01/12/2018,Jalpaiguri,NS( NS)
01/12/2018,mjunction,
01/12/2018,Cochin,128.00(113.35)
01/12/2018,Coonoor,103.71(75.22)
01/12/2018,Coimbatore,114.81(89.75)
01/12/2018,Tea Serve,94.29(65.14)
24/11/2018,Kolkata,166.78(168.06)
24/11/2018,Guwahati,147.42(143.87)
24/11/2018,Siliguri,146.67(133.58)
24/11/2018,Jalpaiguri,NS(NS)
24/11/2018,mjunction,
24/11/2018,Cochin,126.89(114.93)
24/11/2018,Coonoor,102.53(75.90)
24/11/2018,Coimbatore,112.14(92.03)
24/11/2018,Tea Serve,93.74(65.46)
17/11/2018,Kolkata,169.67(169.25)
17/11/2018,Guwahati,147.66(142.35)
17/11/2018,Siliguri,146.60(133.28)
17/11/2018,Jalpaiguri,NS(NS)
17/11/2018,mjunction,
17/11/2018,Cochin,124.43(113.61)
17/11/2018,Coonoor,100.72(77.00)
17/11/2018,Coimbatore,109.39(90.40)
17/11/2018,Tea Serve,90.15(67.92)
10/11/2018,Kolkata,177.65(173.52)
10/11/2018,Guwahati,152.11(144.61)
10/11/2018,Siliguri,138.11(131.16)
10/11/2018,Jalpaiguri,NS(NS)
10/11/2018,mjunction,
10/11/2018,Cochin,123.37(113.06)
10/11/2018,Coonoor,NS (78.51)
10/11/2018,Coimbatore,NS (93.47)
10/11/2018,Tea Serve,85.73(66.94)
27/10/2018,Kolkata,169.82(170.93)
27/10/2018,Guwahati,149.99(152.32)
27/10/2018,Siliguri,141.61(129.01)
27/10/2018,Jalpaiguri,NS(NS)
27/10/2018,mjunction,
27/10/2018,Cochin,124.88(112.29)
27/10/2018,Coonoor,93.81(81.85)
27/10/2018,Coimbatore,108.28(90.55)
27/10/2018,Tea Serve,79.19(66.88)
13/10/2018,Kolkata,171.15(168.59)
13/10/2018,Guwahati,148.69(153.90)
13/10/2018,Siliguri,136.28(128.37)
13/10/2018,Jalpaiguri,NS(NS)
13/10/2018,mjunction,
13/10/2018,Cochin,127.30(115.07)
13/10/2018,Coonoor,94.26(82.12)
13/10/2018,Coimbatore,108.78(88.81)
13/10/2018,Tea Serve,80.18(62.64)
20/10/2018,Kolkata,NS(170.10)
20/10/2018,Guwahati,NS(149.11)
20/10/2018,Siliguri,NS(132.99)
20/10/2018,Jalpaiguri,NS(NS)
20/10/2018,mjunction,
20/10/2018,Cochin,126.14(114.11)
20/10/2018,Coonoor,93.14(NS)
20/10/2018,Coimbatore,107.41(NS)
20/10/2018,Tea Serve,78.98(NS)
06/10/2018,Kolkata,170.67(176.15)
06/10/2018,Guwahati,148.30(151.47)
06/10/2018,Siliguri,135.01(127.21)
06/10/2018,Jalpaiguri,NS(NS)
06/10/2018,mjunction,
06/10/2018,Cochin,128.53(113.57)
06/10/2018,Coonoor,94.85(80.84)
06/10/2018,Coimbatore,113.40(90.32)
06/10/2018,Tea Serve,80.65(61.87)
29/09/2018,Kolkata,169.82(NS)
29/09/2018,Guwahati,147.24(NS)
29/09/2018,Siliguri,131.94(NS)
29/09/2018,Jalpaiguri,NS(NS)
29/09/2018,mjunction,
29/09/2018,Cochin,134.54(111.73)
29/09/2018,Coonoor,95.67(80.26)
29/09/2018,Coimbatore,110.89(84.59)
29/09/2018,Tea Serve,86.11(60.20)
22/09/2018,Kolkata,168.57(170.80)
22/09/2018,Guwahati,148.95(154.15)
22/09/2018,Siliguri,134.49(127.38)
22/09/2018,Jalpaiguri,NS(NS)
22/09/2018,mjunction,
22/09/2018,Cochin,137.96(114.37)
22/09/2018,Coonoor,95.98(78.04)
22/09/2018,Coimbatore,112.65(83.36)
22/09/2018,Tea Serve,84.91(56.74)
15/09/2018,Kolkata,170.87(165.43)
15/09/2018,Guwahati,151.04(149.92)
15/09/2018,Siliguri,138.42(126.74)
15/09/2018,Jalpaiguri,NS(NS)
15/09/2018,mjunction,
15/09/2018,Cochin,135.77(109.98)
15/09/2018,Coonoor,95.97(72.15)
15/09/2018,Coimbatore,111.69(80.99)
15/09/2018,Tea Serve,83.32(55.60)
08/09/2018,Kolkata,168.96(171.23)
08/09/2018,Guwahati,154.24(148.41)
08/09/2018,Siliguri,140.40(124.18)
08/09/2018,Jalpaiguri,NS(NS)
08/09/2018,mjunction,
08/09/2018,Cochin,137.46(NS)
08/09/2018,Coonoor,95.11(69.03)
08/09/2018,Coimbatore,110.15(78.53)
08/09/2018,Tea Serve,82.68(59.04)
01/09/2018,Kolkata,170.78(167.65)
01/09/2018,Guwahati,156.89(150.40)
01/09/2018,Siliguri,138.80(124.67)
01/09/2018,Jalpaiguri,NS(NS)
01/09/2018,mjunction,
01/09/2018,Cochin,137.07(112.39)
01/09/2018,Coonoor,95.36(65.64)
01/09/2018,Coimbatore,107.87(82.30)
01/09/2018,Tea Serve,81.54(60.69)
25/08/2018,Kolkata,173.53(176.74)
25/08/2018,Guwahati,156.75(153.87)
25/08/2018,Siliguri,137.75(124.43)
25/08/2018,Jalpaiguri,NS (NS)
25/08/2018,mjunction,
25/08/2018,Cochin,NS(114.15)
25/08/2018,Coonoor,92.67(65.54)
25/08/2018,Coimbatore,101.21(81.82)
25/08/2018,Tea Serve,75.54(63.77)
18/08/2018,Kolkata,181.20(179.36)
18/08/2018,Guwahati,158.15(153.62)
18/08/2018,Siliguri,138.88(126.25)
18/08/2018,Jalpaiguri,NS(NS)
18/08/2018,mjunction,
18/08/2018,Cochin,124.71(112.76)
18/08/2018,Coonoor,87.96(67.35)
18/08/2018,Coimbatore,98.72(82.24)
18/08/2018,Tea Serve,69.09(58.90)
11/08/2018,Kolkata,181.60(179.36)
11/08/2018,Guwahati,160.76(156.91)
11/08/2018,Siliguri,139.99(124.33)
11/08/2018,Jalpaiguri,NS( NS)
11/08/2018,mjunction,
11/08/2018,Cochin,125.27(112.60)
11/08/2018,Coonoor,86.79(71.80)
11/08/2018,Coimbatore,97.22(85.17)
11/08/2018,Tea Serve,68.94(61.66)
04/04/2018,Kolkata,184.80(172.64)
04/04/2018,Guwahati,162.80(157.15)
04/04/2018,Siliguri,142.64(127.64)
04/04/2018,Jalpaiguri,NS(NS)
04/04/2018,mjunction,
04/04/2018,Cochin,121.73(113.23)
04/04/2018,Coonoor,84.90(74.82)
04/04/2018,Coimbatore,94.07(83.93)
04/04/2018,Tea Serve,65.82(62.51)
28/07/2018,Kolkata,186.91(178.67)
28/07/2018,Guwahati,164.58(154.10)
28/07/2018,Siliguri,145.01(126.41)
28/07/2018,Jalpaiguri,NS(NS)
28/07/2018,mjunction,
28/07/2018,Cochin,120.95(110.06)
28/07/2018,Coonoor,83.06(75.67)
28/07/2018,Coimbatore,91.88(81.00)
28/07/2018,Tea Serve,65.65(62.86)
21/07/2018,Kolkata,185.11(181.57)
21/07/2018,Guwahati,164.19(151.93)
21/07/2018,Siliguri,146.36(129.39)
21/07/2018,Jalpaiguri,NS(NS)
